STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ur,Urban audit indicator,cities,Geopolitical entity (declaring),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK004C,Nitra,2001,,18.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK004C,Nitra,2004,,18.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK004C,Nitra,2008,,27.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK004C,Nitra,2011,,23.00,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK005C,Prešov,2001,,15.11,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK005C,Prešov,2004,,15.20,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK005C,Prešov,2008,,21.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK005C,Prešov,2011,,18.40,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK006C,Žilina,2001,,16.30,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK006C,Žilina,2004,,16.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK006C,Žilina,2008,,23.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK006C,Žilina,2011,,22.60,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK007C,Trnava,2001,,15.70,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK007C,Trnava,2004,,16.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK007C,Trnava,2008,,23.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK007C,Trnava,2011,,19.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK008C,Trenčín,2001,,17.21,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK008C,Trenčín,2004,,17.50,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK008C,Trenčín,2008,,23.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,SK008C,Trenčín,2011,,21.90,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,UK022C,Portsmouth,2004,,21.67,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,UK022C,Portsmouth,2008,,21.53,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1022V,Average area of living accommodation - m²/person,UK024C,Coventry,2004,,30.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,AT001C,Wien (greater city),2005,,85.08,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,AT002C,Graz,2005,,75.96,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,AT003C,Linz (greater city),2005,,76.56,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,AT004C,Salzburg,2005,,83.04,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,AT005C,Innsbruck,2001,,70.80,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,AT005C,Innsbruck,2005,,90.96,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BE001C,Bruxelles/Brussel (greater city),2001,,38.38,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BE002C,Antwerpen (greater city),2001,,27.76,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BE003C,Gent,2001,,27.61,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BE004C,Charleroi (greater city),2001,,22.71,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BE005C,Liège (greater city),2001,,23.28,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BE006C,Brugge,2001,,20.69,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BE007C,Namur,2001,,24.48,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG001C,Sofia,2004,,,,u,low reliability,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG001C,Sofia,2008,,33.42,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG001C,Sofia,2011,,34.20,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG001C,Sofia,2019,,42.59,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG001C,Sofia,2020,,46.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG001C,Sofia,2021,,41.10,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG001C,Sofia,2022,,42.23,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG002C,Plovdiv,2004,,,,u,low reliability,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG002C,Plovdiv,2008,,18.36,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG002C,Plovdiv,2011,,18.86,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG002C,Plovdiv,2019,,30.03,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG002C,Plovdiv,2020,,33.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG002C,Plovdiv,2021,,32.19,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG002C,Plovdiv,2022,,33.51,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG003C,Varna,2004,,,,u,low reliability,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG003C,Varna,2008,,22.66,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG003C,Varna,2011,,24.73,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG003C,Varna,2019,,24.81,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG003C,Varna,2020,,29.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG003C,Varna,2021,,27.94,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG003C,Varna,2022,,29.76,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG004C,Burgas,2004,,,,u,low reliability,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG004C,Burgas,2008,,18.23,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG004C,Burgas,2011,,19.37,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG004C,Burgas,2019,,21.54,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG004C,Burgas,2020,,24.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG004C,Burgas,2021,,23.78,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG004C,Burgas,2022,,28.85,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG005C,Pleven,2004,,,,u,low reliability,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG005C,Pleven,2008,,13.91,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG005C,Pleven,2011,,15.84,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG005C,Pleven,2019,,18.05,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG005C,Pleven,2020,,19.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG005C,Pleven,2021,,17.57,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG005C,Pleven,2022,,18.35,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG006C,Ruse,2004,,,,u,low reliability,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG006C,Ruse,2008,,20.50,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG006C,Ruse,2011,,20.41,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG006C,Ruse,2019,,22.51,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG006C,Ruse,2020,,23.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG006C,Ruse,2021,,21.47,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG006C,Ruse,2022,,23.78,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG007C,Vidin,2004,,,,u,low reliability,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG007C,Vidin,2008,,7.87,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG007C,Vidin,2011,,8.78,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG007C,Vidin,2019,,9.60,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG007C,Vidin,2020,,11.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG007C,Vidin,2021,,10.69,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG007C,Vidin,2022,,13.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG008C,Stara Zagora,2004,,7.06,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG008C,Stara Zagora,2008,,13.78,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG008C,Stara Zagora,2011,,17.33,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG008C,Stara Zagora,2019,,19.68,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG008C,Stara Zagora,2020,,21.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG008C,Stara Zagora,2021,,19.68,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG008C,Stara Zagora,2022,,20.12,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG009C,Sliven,2011,,9.63,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG009C,Sliven,2019,,9.88,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG009C,Sliven,2020,,15.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG009C,Sliven,2021,,16.37,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG009C,Sliven,2022,,18.58,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG010C,Dobrich,2011,,13.77,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG010C,Dobrich,2019,,11.44,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG010C,Dobrich,2020,,12.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG010C,Dobrich,2021,,11.89,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG010C,Dobrich,2022,,15.90,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG011C,Shumen,2011,,19.72,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG011C,Shumen,2019,,26.65,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG011C,Shumen,2020,,28.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG011C,Shumen,2021,,26.41,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG011C,Shumen,2022,,27.23,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG012C,Pernik,2011,,17.22,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG012C,Pernik,2019,,13.71,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG012C,Pernik,2020,,14.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG012C,Pernik,2021,,13.85,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG012C,Pernik,2022,,15.27,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG013C,Yambol,2011,,7.87,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG013C,Yambol,2019,,14.60,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG013C,Yambol,2020,,16.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG013C,Yambol,2021,,17.06,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG013C,Yambol,2022,,17.76,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG014C,Haskovo,2011,,11.69,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG014C,Haskovo,2019,,20.46,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG014C,Haskovo,2020,,22.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG014C,Haskovo,2021,,22.17,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG014C,Haskovo,2022,,22.87,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG015C,Pazardzhik,2011,,14.66,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG015C,Pazardzhik,2019,,22.74,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG015C,Pazardzhik,2020,,20.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG015C,Pazardzhik,2021,,18.66,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG015C,Pazardzhik,2022,,19.22,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG016C,Blagoevgrad,2011,,16.79,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG016C,Blagoevgrad,2019,,25.41,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG016C,Blagoevgrad,2020,,27.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG016C,Blagoevgrad,2021,,25.41,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG016C,Blagoevgrad,2022,,26.84,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG017C,Veliko Tarnovo,2011,,20.29,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG017C,Veliko Tarnovo,2019,,22.01,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG017C,Veliko Tarnovo,2020,,23.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG017C,Veliko Tarnovo,2021,,22.01,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG017C,Veliko Tarnovo,2022,,24.19,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG018C,Vratsa,2011,,14.47,,,,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG018C,Vratsa,2019,,21.17,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG018C,Vratsa,2020,,22.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG018C,Vratsa,2021,,23.01,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,BG018C,Vratsa,2022,,26.41,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,CH001C,Bern (greater city),2013,,166.60,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,CH001C,Bern (greater city),2014,,162.00,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,CH001C,Bern (greater city),2015,,164.80,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,CH001C,Bern (greater city),2016,,182.70,,e,estimated,,
dataflow,ESTAT:URB_CLIVCON(1.0),Living conditions - cities and greater cities,A,Annual,SA1049V,Average annual rent for housing per m² - EUR,CH001C,Bern (greater city),2017,,182.10,,e,estimated,,
